time,Reynolds_Number,T_fracture3_in,T_fracture3_out,injection_pressure,m_dot_fracture3_in,m_dot_fracture3_out,m_dot_inlet,m_dot_outlet,mu_fracture3_in,mu_fracture3_out,permeability_fracture3_in,permeability_fracture3_out,pressure_drop_PSI,pressure_drop_fracture3,pressure_in_fracture3,pressure_out_fracture3,production_pressure,rho_fracture3_in,rho_fracture3_out,velocity_outlet,jct1:T,jct1:p,jct1:rhoEV,jct1:rhoV,jct1:rhouV,jct1:rhovV,jct1:rhowV,jct1:vel,jct2:T,jct2:p,jct2:rhoEV,jct2:rhoV,jct2:rhouV,jct2:rhovV,jct2:rhowV,jct2:vel,jct3:T,jct3:p,jct3:rhoEV,jct3:rhoV,jct3:rhouV,jct3:rhovV,jct3:rhowV,jct3:vel,jct4:T,jct4:p,jct4:rhoEV,jct4:rhoV,jct4:rhouV,jct4:rhovV,jct4:rhowV,jct4:vel,jct5:T,jct5:p,jct5:rhoEV,jct5:rhoV,jct5:rhouV,jct5:rhovV,jct5:rhowV,jct5:vel,jct6:T,jct6:p,jct6:rhoEV,jct6:rhoV,jct6:rhouV,jct6:rhovV,jct6:rhowV,jct6:vel,jct7:T,jct7:p,jct7:rhoEV,jct7:rhoV,jct7:rhouV,jct7:rhovV,jct7:rhowV,jct7:vel,jct8:T,jct8:p,jct8:rhoEV,jct8:rhoV,jct8:rhouV,jct8:rhovV,jct8:rhowV,jct8:vel,jct_fracture3_perf1:T,jct_fracture3_perf1:p,jct_fracture3_perf1:rhoEV,jct_fracture3_perf1:rhoV,jct_fracture3_perf1:rhouV,jct_fracture3_perf1:rhovV,jct_fracture3_perf1:rhowV,jct_fracture3_perf1:vel,jct_fracture3_perf2:T,jct_fracture3_perf2:p,jct_fracture3_perf2:rhoEV,jct_fracture3_perf2:rhoV,jct_fracture3_perf2:rhouV,jct_fracture3_perf2:rhovV,jct_fracture3_perf2:rhowV,jct_fracture3_perf2:vel
931.55028085729,1312.6648013362,457.88681133105,453.64279472405,3032807.0728626,4.0702128266449,4.1095527937757,5.6889926924654,5.7046222330891,0.0001,0.0001,1.596454679484e-11,1.5983155169877e-11,140.21387554373,128.2992552025,31520368.976532,30635778.35061,2066068.1799951,918.90382848611,926.70516775536,0.00072925822296455,416.41095896457,27044104.834679,1493.0183113217,0.0025600722518416,0.00026646558447652,0,-0.00043612683950556,0.19963795660788,450.17311938359,31492955.746253,1713.4982061542,0.0023783293008055,0.00036617083710115,0,-0.00018757835156498,0.17298713375322,454.03553951838,32051187.008196,1736.6720512005,0.0023593733418781,0.00036387921277391,0,-0.00018641505130031,0.17328771022794,456.82171430679,32450640.800582,216439.4526973,0.28961617865444,0.1486090205525,7.3610239492327e-20,0.17970033954213,0.8051637538729,453.6402266298,29699260.216666,214335.79901319,0.29087011458446,0.036019243415615,-4.4110843292522e-18,0.18134278006018,0.63562852617842,453.25453675392,29301370.044118,1734.0932280561,0.0023571415858394,-0.00036580216281331,4.4797086973067e-20,0.00018756222511167,0.17439975665588,449.0353958604,28741446.147628,1708.7018452819,0.0023779950145384,-0.00036843239143108,4.5121157489154e-20,0.00018889735615915,0.17411078797295,419.38639762213,24293717.093693,1516.9741732107,0.0025351020546547,-0.00026664815529285,3.2654371123221e-20,0.0004361455688502,0.20164820673191,456.82517893217,31519385.462152,216530.06173457,0.28935275460016,-3.1366665351017e-05,2.1358600681502e-22,0.00081175242877901,0.0028075012401027,453.87747722674,30636768.486634,214422.45040821,0.29098276062383,-2.2136683077954e-05,2.2268266871396e-22,0.00081978886541884,0.0028183377139027
1024.271453432,1316.0877428931,457.54562396816,453.62809961322,2937549.6875429,4.0827927745988,4.1368260257165,5.6889258828396,5.717103796011,0.0001,0.0001,1.6002921877169e-11,1.6089677945524e-11,126.4232856257,128.29720984125,31474584.311574,30590007.787896,2065893.3931532,919.54822969199,926.69403168431,0.00073115985716281,415.64990754275,26996068.257851,1487.5974779527,0.0025646397640972,0.00026734903852295,0,-0.00043757333931665,0.19994330177319,449.81600784274,31448947.607844,1711.3302690027,0.0023801159194442,0.00036726744106421,0,-0.00018813930949007,0.17337479982394,453.67529216452,32007595.463924,1734.5199049544,0.0023611471022132,0.00036499258051213,0,-0.0001869820416888,0.17368669075033,456.46462557203,32407346.213994,216179.16130452,0.28983058893396,0.1490684368585,7.3837684485387e-20,0.18025546990025,0.8070543163917,453.62547756819,29647355.639113,214329.79556815,0.2908649093448,0.03625891906514,-4.4404361072665e-18,0.18254675369966,0.63986041006957,453.53452972987,29249471.224204,1735.8322317985,0.0023555676096195,-0.00036804151889959,4.5071400692556e-20,0.00018871367384444,0.17558526467161,449.36517658634,28690018.750046,1710.7801444473,0.0023761310581831,-0.00037062964014759,4.5390364926848e-20,0.00019002095840478,0.17528597729787,419.72055578444,24245886.296291,1519.3774190128,0.0025329654615838,-0.00026812793425403,3.2834432224315e-20,0.00043856464332286,0.2029378506107,456.46803210429,31473596.143087,216270.20596594,0.28956629368348,-3.4610474349998e-05,2.121702895108e-22,0.00081424997832301,0.0028145030682501,453.86434010204,30591011.855747,214417.04973794,0.2909782641532,-2.5412999263695e-05,2.2223936249805e-22,0.00082522057755725,0.0028373658389646
1126.2647432642,1319.8365361642,457.16311767883,453.61493882079,2832271.005403,4.0957817676984,4.1605797407044,5.6888530767618,5.7229907826977,0.0001,0.0001,1.6041564368355e-11,1.6182757900457e-11,111.18138315789,128.29436850953,31423369.014661,30538812.08124,2065703.7391839,920.27191541465,926.67488209143,0.00073324252009125,414.81711846451,26942146.10793,1481.6446644421,0.0025696536226317,0.00026828048996045,0,-0.0004390984211704,0.20024861241916,449.42552488717,31399498.835361,1708.9570259447,0.0023820696765217,0.00036840102150543,0,-0.00018871972451845,0.17376723196432,453.28264388583,31958601.995282,1732.17161185,0.002363080215141,0.00036614139234899,0,-0.00018756852693484,0.17409044374288,456.07410296536,32358677.804975,215894.17614267,0.29006508767724,0.14954279119653,7.4072525912994e-20,0.18082865118266,0.80896683661507,453.61227228769,29590818.103686,214325.39685015,0.29085740508064,0.036467673254613,-4.4659997562098e-18,0.18359536469387,0.64355290586699,453.5938455955,29192921.153354,1736.2361297627,0.0023551301701011,-0.0003701213747021,4.5326522425388e-20,0.00018978125951478,0.17661054006432,449.72795859983,28633957.973878,1713.0623200007,0.0023740849165995,-0.00037248759994593,4.5618052561536e-20,0.00019097484998295,0.17631676667203,420.08739026876,24193773.687508,1522.010708449,0.0025306248284543,-0.00026935630267471,3.2984682391552e-20,0.00044057268446777,0.20405574091931,456.07745231496,31422376.158252,215985.68688607,0.28979988378474,-3.818883743556e-05,2.1074863483831e-22,0.00081683001955945,0.0028216789917723,453.85253868854,30539828.29313,214413.17400614,0.29097137878554,-2.9039192689429e-05,2.2122502645719e-22,0.00082994951965551,0.0028540861834684
1238.4573620795,1323.9435591179,456.7365083367,453.60324370284,2716392.4759607,4.1092294893626,4.1811849229381,5.6887733243177,5.7227546409075,0.0001,0.0001,1.6080550865092e-11,1.6263834642788e-11,94.404485820333,128.29078345016,31366518.425417,30481986.210065,2065497.6358476,921.08071307257,926.64767434129,0.00073552419950996,413.9061239363,26882078.859488,1475.1069953528,0.0025751587171144,0.00026926458595664,0,-0.00044070969348589,0.20055369604903,448.99873347372,31344406.095238,1706.3594247483,0.002384206569431,0.00036957466034137,0,-0.00018932415773957,0.17416519001068,452.85647746373,31904007.243443,1729.6195519731,0.0023651788881442,0.0003673263966471,0,-0.00018818072691806,0.17449989854373,455.64711119167,32304438.615599,215582.13856498,0.29032165673029,0.15003389796608,7.4315661041693e-20,0.18142207589289,0.81090513136888,453.60054157357,29529358.965612,214322.57921213,0.29084756450444,0.036648763592388,-4.4881765361532e-18,0.18450498812089,0.64676354680337,453.48856182474,29131452.460561,1735.6463648499,0.0023555362536746,-0.00037203258100552,4.5559421295189e-20,0.00019075892242143,0.17749145627937,450.12765806067,28572964.555832,1715.5716554448,0.0023718361548299,-0.00037404027789122,4.5809300126373e-20,0.00019177018796705,0.17721945144697,420.48986409629,24137107.729868,1524.8938412719,0.002528062750313,-0.00027035657763156,3.3107497029707e-20,0.00044220781631971,0.20502075991579,455.65040387086,31365520.831759,215674.14871202,0.29005550275544,-4.2133176651353e-05,2.0905823564664e-22,0.00081950234980086,0.0028290610808788,453.84202558023,30483012.968517,214410.8077185,0.29096207695284,-3.304779265851e-05,2.1977986857787e-22,0.0008340496109254,0.0028687727764466
1361.8692427765,1328.4413830295,456.26311252614,453.59289446872,2589325.7412958,4.1231909330236,4.1990929655463,5.6886857843109,5.7169845052422,0.0001,0.0001,1.6119976861507e-11,1.6334655373419e-11,76.00748550416,128.28652468202,31303841.096603,30419338.244371,2065273.5239172,921.98034719242,926.61248019154,0.00073802299057193,412.90990020012,26815612.201156,1467.9260537582,0.0025812046941278,0.00027030640744839,0,-0.00044241547486104,0.20085829300403,448.53245235139,31283479.442969,1703.5166512888,0.0023865441269539,0.00037079648909925,0,-0.00018994828447899,0.17456949162921,452.39314120761,31843625.704639,1726.8404807481,0.0023674627398259,0.00036855590301042,0,-0.00018881504773372,0.17491593634585,455.18026994409,32244445.6567,215240.40317164,0.29060252644286,0.1505437654868,7.4568083085462e-20,0.18203817085876,0.81287329179527,453.5901648411,29462684.605272,214321.28101178,0.29083538189706,0.036806155068023,-4.5074506980551e-18,0.18529554927861,0.64956222795417,453.36700544906,29064782.661866,1734.961789244,0.0023560151794018,-0.00037370945833055,4.5764028653633e-20,0.00019161806352298,0.17825509733869,450.57133353757,28506730.877825,1718.3504407083,0.0023693480378548,-0.00037532323877741,4.5966936902385e-20,0.00019242747619587,0.17801396339937,420.9311471929,24075610.924476,1528.0477853529,0.0025252608116206,-0.00027115722227882,3.3205017260941e-20,0.00044351657403717,0.20585579883385,455.18350790035,31302838.698724,215332.95065033,0.29033537530641,-4.6483124751896e-05,2.0727387297771e-22,0.00082227770384632,0.0028366866901203,453.83270676644,30420374.183074,214409.89920095,0.29095036470802,-3.747445574466e-05,2.1767796376957e-22,0.00083761079868983,0.0028817584690406
1497.6223115431,1333.3623455504,455.74026776184,453.58373205417,2450466.1572528,4.1377262115826,4.2148033416747,5.688589929215,5.7063411186874,0.0001,0.0001,1.6159953237313e-11,1.6397150285155e-11,55.902878190463,128.28167735257,31235152.108471,30350682.677339,2065030.0771189,922.97660450219,926.56945751947,0.00074075685863909,411.82082205689,26742488.872745,1460.03723306,0.0025878464994092,0.00027141148319971,0,-0.00044422481708534,0.20116204323925,448.02323513935,31216535.506582,1700.4059562971,0.00238910154671,0.00037206771330352,0,-0.00019060219983243,0.17498098589474,451.88648421558,31777278.621284,1723.7955722035,0.0023699647513536,0.00036983812720988,0,-0.00018947267267475,0.17533931346951,454.66980712966,32178523.115104,214865.99682329,0.29091020943517,0.15107458903762,7.4830881210978e-20,0.18267958882533,0.81487553633848,453.58098203848,29390497.037687,214321.41146645,0.29082087564071,0.036944235869946,-4.5243607011875e-18,0.18598909646711,0.65202622493731,453.31601003164,28992611.567758,1734.7093002863,0.0023561149651222,-0.00037513936394049,4.5938282754067e-20,0.00019235113813537,0.17892954737612,451.06989099048,28434940.223711,1721.4640316941,0.002366564050772,-0.00037637329976392,4.6095034559041e-20,0.000192969011023,0.17872261198848,421.41452610225,24009000.085049,1531.4939934944,0.0025222001721171,-0.00027178976285036,3.3281603737009e-20,0.00044455049877788,0.20658616036082,454.6729930495,31234144.820526,214959.12407508,0.29064200836889,-5.1285111660416e-05,2.052221761109e-22,0.00082516772960538,0.0028445987974909,453.82445166854,30351726.685495,214410.3687625,0.29093627339729,-4.2357753941416e-05,2.1498757728622e-22,0.00084073261093076,0.0028934135922493
1646.9506871864,1338.7401729807,455.16528696191,453.57557514751,2299185.934093,4.15289668324,4.2288274934873,5.6884854179831,5.6914985004176,0.0001,0.0001,1.6200589515589e-11,1.6453293478093e-11,33.99978185685,128.276338957,31160266.00224,30275833.377983,2064766.1140676,924.07543174438,926.51880916751,0.00074374454054482,410.63061361434,26662439.396662,1451.3689936688,0.0025951449998284,0.00027258577574273,0,-0.0004461474821027,0.20146442664259,447.46734807896,31143389.81647,1697.0024649764,0.0023918998459059,0.00037339521238847,0,-0.00019128561977296,0.17540050073077,451.3309731403,31704786.242296,1720.44932458,0.0023727150537789,0.00037117781144656,0,-0.00019016053151857,0.17577076827418,454.11190596383,32106494.747447,214455.87085721,0.29124728295754,0.15162860938502,7.5105163909569e-20,0.18334903746557,0.81691604257636,453.57281073055,29312494.987821,214322.86334314,0.2908040775584,0.037067499920765,-4.5394559850649e-18,0.18660820677887,0.65423463496941,453.3158705334,28914631.552717,1734.7698371479,0.002355937136953,-0.00037638563403491,4.6090205222927e-20,0.0001929874908433,0.17953701268944,451.62651731024,28357267.602178,1724.9298226364,0.0023634687635732,-0.00037723928557482,4.6201887649697e-20,0.00019341044971112,0.17936793600189,421.9435131963,23936986.962882,1535.255112739,0.0025188609600231,-0.00027228636585008,3.3342327241682e-20,0.00044536217723516,0.20723779585439,454.11503644403,31159253.720229,214549.61987836,0.29097797773163,-5.6581428095936e-05,2.0279541451166e-22,0.00082818433593179,0.0028528444301347,453.81710811888,30276884.605773,214412.12059664,0.29091984805288,-4.7750854204552e-05,2.1230701986637e-22,0.00084351692621921,0.0029041243512089
1811.211900394,1344.6116395071,454.5355635405,453.56824031058,2134828.8161674,4.1687589924054,4.2416535853925,5.688371899522,5.6730883837679,0.0001,0.0001,1.6241974287996e-11,1.6504967188291e-11,10.203189221209,128.27061730565,31078991.010745,30194597.835814,2064480.4300809,925.28273029435,926.46073662675,0.00074700646639284,409.33029558824,26575173.44636,1441.842010297,0.0026031677001294,0.00027383565406723,0,-0.00044819389726466,0.20176468746615,446.86074686944,31063850.079319,1693.2789687562,0.002394962028918,0.00037478950928742,0,-0.00019199155985191,0.17582877342683,450.72344042785,31625961.397816,1716.7802890257,0.0023757317242619,0.00037258095944545,0,-0.00019087891304106,0.1762111011769,453.50328385486,32028177.337178,214007.32974075,0.29161602027318,0.15220789517682,7.5391956099628e-20,0.18404901636955,0.81899880266409,453.56546630186,29228376.060222,214325.52787655,0.29078502056238,0.037180236992113,-4.5532626329845e-18,0.18717443002943,0.65626295485631,453.32010563474,28830537.435632,1734.861716608,0.0023557225757677,-0.00037752404157251,4.6228890470201e-20,0.0001935668453725,0.1800955954284,452.2022474871,28273387.575426,1728.5080176461,0.0023602671312408,-0.00037799636469814,4.629329716813e-20,0.00019378422698028,0.17996892501727,422.52194223064,23859279.796886,1539.3555799998,0.0025152217641499,-0.00027267749928707,3.3390103976464e-20,0.0004460014184283,0.20783559142533,453.5063443116,31077973.614682,214101.73789375,0.29134555891859,-6.2419158546288e-05,1.9958022749859e-22,0.0008313385900236,0.0028614769341488,453.81052048745,30195655.682582,214415.05691295,0.29090113413251,-5.3698900477766e-05,2.0892334669847e-22,0.00084606099871742,0.0029142664030747
1991.8992349224,1351.0172346689,453.84867598707,453.56156207938,1956708.7040234,4.1853655629502,4.2537162753529,5.6882489316186,5.6516572655569,0.0001,0.0001,1.6284180790425e-11,1.6553845260165e-11,15.586220466563,128.26462961275,30991125.952382,30106774.061065,2064171.7169342,926.60415159419,926.39539615808,0.00075056513037164,407.91012988675,26480374.051077,1431.3681948092,0.0026119895708867,0.00027516787163039,0,-0.00045037511931015,0.20206175605739,446.19905304524,30977712.66319,1689.2056980329,0.0023983132763522,0.00037624962038163,0,-0.00019273561772311,0.17626637860936,450.06115310598,31540606.278244,1712.7692864648,0.0023790308778103,0.00037405632790859,0,-0.00019162167014678,0.17666103166878,452.84094742013,31943377.433919,213517.8461031,0.29201854850694,0.15281436094519,7.5692204278023e-20,0.18478183883573,0.82112728068608,453.55878215183,29137840.43156,214329.30953059,0.29076372674057,0.037286266920056,-4.5662458626754e-18,0.18770695420916,0.65817843309355,453.31522978179,28740029.81449,1734.9033915439,0.0023555406755435,-0.00037859947615924,4.6360508766824e-20,0.00019411773436093,0.18062247223901,452.68664727007,28182993.37836,1731.5269027707,0.0023575342486575,-0.00037875253812954,4.6386504820657e-20,0.00019416711762794,0.18053706531232,423.15400115594,23775586.174669,1543.8217616519,0.0025112595189032,-0.00027298997328208,3.3429620285565e-20,0.00044651205081279,0.20840190029857,452.84392247025,30990103.308803,213612.95365423,0.29174687502041,-6.8865880254265e-05,1.9572976694048e-22,0.00083464067544366,0.002870559984702,453.8045480746,30107838.147918,214419.09200796,0.29088016484092,-6.0260748420409e-05,2.0558571490642e-22,0.00084845137863375,0.0029241893437342
2190.6553029036,1358.001118987,453.10203745501,453.55540970511,1764114.0886936,4.2027753736614,4.265375287776,5.6881160107415,5.6276398660389,0.0001,0.0001,1.6327295757713e-11,1.6601310259226e-11,43.471440851969,128.2585039835,30896460.860616,30012151.20395,2063838.5805645,928.04582413948,926.3228651362,0.00075444506610387,406.35956186251,26377696.258373,1419.8495736581,0.0026216940082685,0.00027658957238065,0,-0.00045270284418247,0.20235418362898,445.4775301656,30884763.996183,1684.7500736408,0.0024019811602673,0.00037778309509722,0,-0.00019351666644676,0.17671367415752,449.339717715,31448513.831458,1708.3864329666,0.0023826377874725,0.00037560503128611,0,-0.00019239979192249,0.17712100046357,452.12066606472,31851892.830205,212983.9054668,0.2924578388872,0.15345016057215,7.6006976920557e-20,0.18555010751105,0.8233037371913,453.55262652349,29040596.281423,214334.13806674,0.29074019809751,0.037388751189081,-4.5787944793018e-18,0.18822165949935,0.660036776268,453.30891004949,28642817.461172,1734.941593841,0.0023553509214291,-0.00037963731665058,4.6490059557005e-20,0.00019465527882253,0.18113324649137,452.94597303039,28085818.407677,1733.1787797695,0.002355961800244,-0.00037963434481808,4.6492257724083e-20,0.00019461458136607,0.18107727693577,423.84424522418,23685617.379846,1548.681939991,0.0025069495229084,-0.00027324557890895,3.3460952145698e-20,0.00044692969726899,0.20895550821434,452.12355837549,30895432.8247,213079.77077934,0.2921848802071,-7.5986672008053e-05,1.9193079863267e-22,0.000838101809643,0.002880160782498,453.79908064368,30013221.335522,214424.16383047,0.29085695134087,-6.7493907958912e-05,2.0127199997757e-22,0.00085075967291361,0.0029342009539241
2409.2869776829,1365.6110185576,452.29205671401,453.54969812822,1556318.3429399,4.2210608601198,4.2769067695569,5.6879726230868,5.6013514052723,0.0001,0.0001,1.6371414383099e-11,1.6648419547262e-11,73.557652309815,128.25238387192,30794782.341819,29910514.881761,2063479.5855784,929.61610352606,926.24312442651,0.00075867278808757,404.66716000824,26266769.968789,1407.1769914062,0.0026323739495651,0.000278108348262,0,-0.00045518950118542,0.20264010584783,444.69105964704,30784786.687351,1679.8764331179,0.0024059958886245,0.00037939507946956,0,-0.00019433822761444,0.17717078565576,448.55347827087,31349473.77687,1703.5933834506,0.0023865849714247,0.00037722553206113,0,-0.00019323083203606,0.17759114419278,451.33603071514,31753518.470368,212400.27080768,0.29293833812136,0.15411793931118,7.6337581553081e-20,0.18635701903847,0.82552876977418,453.54691353784,28936367.054998,214339.97609303,0.29071441153372,0.037490116879148,-4.5912064174966e-18,0.18873073661393,0.66188082259303,453.30571334273,28538623.701171,1735.0042336705,0.0023551289503689,-0.00038066532818958,4.6618165341347e-20,0.00019517832467727,0.18164006533723,452.9510599437,27981637.910817,1733.2918884005,0.0023556966039938,-0.00038068314627641,4.662004827466e-20,0.00019514159784031,0.18159591365219,424.59761543356,23589094.281174,1553.9663200031,0.0025022654427215,-0.000273460562929,3.3487046258918e-20,0.00044728091659136,0.20951122739191,451.33885917358,30793748.761737,212496.97088938,0.29266400354389,-8.3841014978593e-05,1.8796151251085e-22,0.00084173562976965,0.0028903479868358,453.79404891077,29911591.003651,214430.24131166,0.29083147753339,-7.5481157152135e-05,1.9670315936022e-22,0.00085304076170223,0.0029445702577976
2649.7818199401,1373.8983134494,451.41365331454,453.54439248849,1332594.8289862,4.2402972666862,4.2885082620299,5.6878182673974,5.5729980560741,0.0001,0.0001,1.6416578540244e-11,1.669592360366e-11,105.95003463535,128.24643520214,30685883.876537,29801657.431039,2063093.2820492,931.32663796658,926.15605841213,0.00076327684080525,402.82055281122,26147205.465938,1393.2286063194,0.0026441331712434,0.00027973234919221,0,-0.00045784843300575,0.20291723396828,443.83411592839,30677569.005781,1674.5457273435,0.0024103905805479,0.00038108714749455,0,-0.00019521098860432,0.1776376285702,447.69663210777,31243282.112655,1698.3500493372,0.0023909064519855,0.00037893684236579,0,-0.00019409189162148,0.17807138870475,450.47989016147,31648055.77637,211761.03367369,0.29346506955373,0.15482044497384,7.6685379764841e-20,0.18720589405728,0.82780171970446,453.54160772575,28824900.587931,214346.8215613,0.2906863185254,0.037592100302689,-4.6036954091378e-18,0.18924290624449,0.66374131123073,453.30456296906,28427196.103217,1735.0849777977,0.0023548797815719,-0.00038169508902469,4.6746589900037e-20,0.00019570977845723,0.18215137348069,452.8325092452,27870245.301932,1732.6601814668,0.0023560579896301,-0.00038181499229039,4.6759132147861e-20,0.00019571773848316,0.18210711218927,425.41945915964,23485754.763827,1559.7070323009,0.0024971793223167,-0.00027364598432025,3.350949896991e-20,0.00044758378641727,0.2100801575734,450.48266504175,30684844.601257,211858.64621359,0.29318926620616,-9.251760072682e-05,1.831430192559e-22,0.00084555646293277,0.0029012073963521,453.78942934169,29802739.58983,214437.32695305,0.29080369988506,-8.4283348758211e-05,1.9217492827061e-22,0.0008553338987554,0.0029555210141586
2914.3261464231,1382.9182067758,450.46071586244,453.53950734348,1092237.1200132,4.2605495234298,4.3003118938424,5.6876524608966,5.542697756988,0.0001,0.0001,1.6462739269796e-11,1.6744315802741e-11,140.7508360541,128.24085533456,30569579.881802,29685391.908067,2062678.2185812,933.19151977949,926.06146921503,0.0007682878926532,400.80636331381,26018601.392841,1377.8681411105,0.0026570878007654,0.00028147042694681,0,-0.00046069413132534,0.20318285779076,442.90074123519,30562917.607518,1668.7151850497,0.002415201574361,0.0003828729419973,0,-0.00019612261506201,0.17811394881907,446.76330772222,31129753.965685,1692.6149375426,0.0023956374858874,0.00038072691545801,0,-0.00019502058500134,0.17856150876269,449.5462309166,31535325.648368,211061.02024701,0.29404243090587,0.15556004873979,7.7051542304847e-20,0.18809959794151,0.83012149067184,453.53672323081,28705980.131836,214354.70608841,0.29065584876194,0.03769586291472,-4.6164019113335e-18,0.18976400143674,0.66563891478293,453.30407391444,28308317.831335,1735.1755976006,0.0023546101158933,-0.00038274154034072,4.6877322631895e-20,0.0001962519199758,0.18267275854111,452.75574244655,27751434.937394,1732.2879036161,0.002356185089729,-0.00038292165033175,4.689244565614e-20,0.00019629789368414,0.18262757658551,426.31554743354,23375362.713594,1565.9380921625,0.0024916616326968,-0.00027380859828883,3.3528668167776e-20,0.00044784934850711,0.21067034666538,449.54894327545,30568534.768067,211159.6147455,0.29376507163966,-0.00010208806738309,1.7830426709265e-22,0.0008495771332252,0.0029128336112987,453.78524412104,29686480.218101,214445.45543456,0.29077355141393,-9.3995726901084e-05,1.8774514321977e-22,0.00085766521152446,0.0029672594324107
3205.3249055544,1392.7298369099,449.42677152042,453.53510332921,834585.79868746,4.2818784362161,4.3123995164678,5.6874747512317,5.5105028131115,0.0001,0.0001,1.6509802086821e-11,1.6793889375079e-11,178.05548869759,128.23588372982,30445722.239076,29561568.543287,2062232.9580359,935.22599347655,925.95909835917,0.0007737387982833,398.61014284329,25880555.950577,1360.9428482273,0.0026713680782169,0.00028333231470158,0,-0.00046374253075934,0.20343385941793,441.88452082308,30440674.456071,1662.3379449754,0.0024204687701241,0.00038475942486288,0,-0.00019707480147861,0.17859937919894,445.74717665622,31008740.615556,1686.3425507949,0.0024008168194381,0.00038261880498315,0,-0.0001959869969873,0.17906117118519,448.5296924269,31415185.849719,210295.41668361,0.2946745187893,0.156338971205,7.7437169868653e-20,0.18904081399149,0.8324868581111,453.53232042687,28579437.398664,214363.69114348,0.29062291601453,0.037802124310028,-4.6294127008449e-18,0.19029763573563,0.66758656748259,453.30396090552,28181820.634532,1735.2744951813,0.0023543210508088,-0.00038381675008652,4.7006848891758e-20,0.00019679971868182,0.18320773849772,452.76877604747,27625022.583409,1732.4669718786,0.0023558274635851,-0.00038399548645914,4.7025156967262e-20,0.00019684168968721,0.18316623005895,427.29208813519,23257718.631826,1572.695308398,0.0024856813671318,-0.0002739518583947,3.3543670852678e-20,0.00044808324701192,0.2112875412174,448.53233060225,30444671.153538,210395.06657939,0.29439551190887,-0.0001126556649077,1.7191472025642e-22,0.00085380978053797,0.0029253498615235,453.78155867092,29562663.161142,214454.69014799,0.29074094794269,-0.00010470464183638,1.8143143691731e-22,0.00086005082116958,0.0029799754097299
3525.4235405988,1403.3963076872,448.30497238517,453.53128452816,559061.96626711,4.3043567624477,4.3248187677571,5.6872847395181,5.4764229023427,0.0001,0.0001,1.65576850694e-11,1.6844797653601e-11,217.94775190596,128.23181494216,30314219.228545,29430093.586009,2061756.1009488,937.44657121688,925.84864914985,0.00077966461538178,396.21630575773,25732680.566338,1342.2811422345,0.0026871204071918,0.00028532886025014,0,-0.0004670113907364,0.20366674832257,440.77855938476,30310737.386326,1655.362654686,0.002426236006619,0.00038673961725454,0,-0.00019809808806114,0.17909352899375,444.64134392986,30880150.137039,1679.482454412,0.002406487521539,0.00038461132540585,0,-0.00019701030696734,0.17957001629764,447.42389803348,31287551.774073,209458.4738976,0.2953662427147,0.15715986941319,7.7843579283019e-20,0.19003275295501,0.83489644691337,453.52850323234,28445167.785561,214373.86454111,0.29058742417758,0.037911303389359,-4.6427844970918e-18,0.19084591230869,0.66959193712796,453.30428641716,28047599.991046,1735.3821306132,0.0023540120232581,-0.0003849203312022,4.7139616926904e-20,0.00019736442730336,0.18375841028045,452.81528749023,27490888.383721,1732.8553458346,0.0023552780113705,-0.00038506875368849,4.7162197760241e-20,0.00019740167562877,0.18372292977557,428.35573529971,23132671.989549,1580.0161424266,0.00247920618187,-0.00027407697134249,3.3558632644413e-20,0.00044828745290358,0.21193597915698,447.42646041173,30313162.04714,209559.26749327,0.29508548236939,-0.00012431257631005,1.6478499242126e-22,0.00085826878656752,0.0029388936218123,453.77847992978,29431194.69317,214465.12006352,0.29070579454318,-0.00011651269979408,1.7428315514907e-22,0.00086249998739955,0.0029938656595691
3877.5320391477,1414.9846546157,447.08770883037,453.52819872089,265206.53578091,4.3280745757099,4.3376002527435,5.687082109162,5.4404487441202,0.0001,0.0001,1.6606320477618e-11,1.6897118329104e-11,260.49401735481,128.22901467625,30175057.074916,29290950.739499,2061246.3140101,939.87194707827,925.72980550764,0.0007861025858976,393.6080675723,25574613.985425,1321.6898433649,0.002704509739549,0.00028747230331837,0,-0.00047052074954829,0.20387770775333,439.57545498058,30173082.510542,1647.7330073801,0.0024325514944498,0.00038883409433346,0,-0.0001991716663023,0.17959610041245,443.43840266277,30743969.894917,1671.9793239361,0.0024126969792011,0.00038671163991904,0,-0.00019809585136725,0.18008778227965,446.22119266714,31152418.839783,208543.26220142,0.29612353980609,0.15802603277067,7.8272401092647e-20,0.19107938976411,0.83734912636787,453.52541931732,28303147.935236,214385.33886683,0.29054927212002,0.038023669357866,-4.6565454177221e-18,0.19141018240312,0.67166007370233,453.3051283777,27905632.64476,1735.4989933052,0.0023536825763044,-0.00038606419157996,4.7273828323648e-20,0.00019792962695587,0.18432614920257,452.84639015204,27349006.889518,1733.1562041432,0.0023547910376048,-0.0003861936820023,4.7304248158253e-20,0.00019796778072226,0.18429570830317,429.51359387234,23000135.418996,1587.9395124644,0.0024722025868516,-0.00027418401791508,3.3574360571757e-20,0.0004484620964098,0.21261923763872,446.22368182915,30173993.679644,208645.29978233,0.29584090804312,-0.00013719854848591,1.5828927089918e-22,0.0008629717617161,0.0029536479047877,453.7761575813,29292058.533786,214476.85854633,0.29066799082653,-0.00012954118909865,1.6611184641902e-22,0.00086501852865519,0.0030091531238041
